Representative,Time,Age,Congress Number,Original Legislative Efficiency,Modified Legislative Efficiency
Diana DeGette,2015-01-03,57.43189596,114,1,1
Diana DeGette,2017-01-03,59.43326489,115,2,2
Diana DeGette,2019-01-03,61.43189596,116,1,1
Diana DeGette,2021-01-03,63.43326489,117,#N/A,1
Jim McGovern,1997-01-03,37.12251882,105,3,3
Jim McGovern,1999-01-03,39.1211499,106,2,2
Jim McGovern,2001-01-03,41.12251882,107,3,3
Jim McGovern,2003-01-03,43.1211499,108,2,2
Jim McGovern,2005-01-03,45.12251882,109,2,2
Jim McGovern,2007-01-03,47.1211499,110,2,2
Jim McGovern,2009-01-03,49.12251882,111,1,1
Jim McGovern,2011-01-03,51.1211499,112,2,2
Jim McGovern,2013-01-03,53.12251882,113,1,1
Jim McGovern,2015-01-03,55.1211499,114,1,1
Jim McGovern,2017-01-03,57.12251882,115,2,2
Jim McGovern,2019-01-03,59.1211499,116,1,1
Jim McGovern,2021-01-03,61.12251882,117,#N/A,1
Adam Smith,1997-01-03,31.55373032,105,1,1
Adam Smith,1999-01-03,33.5523614,106,1,1
Adam Smith,2001-01-03,35.55373032,107,3,3
Adam Smith,2003-01-03,37.5523614,108,3,3
Adam Smith,2005-01-03,39.55373032,109,1,1
Adam Smith,2007-01-03,41.5523614,110,1,1
Adam Smith,2009-01-03,43.55373032,111,1,1
Adam Smith,2011-01-03,45.5523614,112,1,1
Adam Smith,2013-01-03,47.55373032,113,1,1
Adam Smith,2015-01-03,49.5523614,114,1,1
Adam Smith,2017-01-03,51.55373032,115,1,1
Adam Smith,2019-01-03,53.5523614,116,2,2
Adam Smith,2021-01-03,55.55373032,117,#N/A,2
Robert Aderholt,1997-01-03,31.45242984,105,1,1
Robert Aderholt,1999-01-03,33.45106092,106,1,1
Robert Aderholt,2001-01-03,35.45242984,107,1,1
Robert Aderholt,2003-01-03,37.45106092,108,1,1
Robert Aderholt,2005-01-03,39.45242984,109,1,1
Robert Aderholt,2007-01-03,41.45106092,110,2,2
Robert Aderholt,2009-01-03,43.45242984,111,2,2
Robert Aderholt,2011-01-03,45.45106092,112,3,3
Robert Aderholt,2013-01-03,47.45242984,113,2,2
Robert Aderholt,2015-01-03,49.45106092,114,1,1
Robert Aderholt,2017-01-03,51.45242984,115,1,1
Robert Aderholt,2019-01-03,53.45106092,116,1,1
Robert Aderholt,2021-01-03,55.45242984,117,#N/A,1
Gregory Meeks,1998-02-03,44.35865845,105,1,1
Gregory Meeks,1999-01-03,45.27310062,106,1,1
Gregory Meeks,2001-01-03,47.27446954,107,2,2
Gregory Meeks,2003-01-03,49.27310062,108,2,2
Gregory Meeks,2005-01-03,51.27446954,109,1,1
Gregory Meeks,2007-01-03,53.27310062,110,1,1
Gregory Meeks,2009-01-03,55.27446954,111,1,1
Gregory Meeks,2011-01-03,57.27310062,112,3,3
Gregory Meeks,2013-01-03,59.27446954,113,1,1
Gregory Meeks,2015-01-03,61.27310062,114,1,1
Gregory Meeks,2017-01-03,63.27446954,115,2,2
Gregory Meeks,2019-01-03,65.27310062,116,2,2
Gregory Meeks,2021-01-03,67.27446954,117,#N/A,2
Lois Capps,1998-03-10,60.1615332,105,3,3
Lois Capps,1999-01-03,60.98015058,106,3,3
Lois Capps,2001-01-03,62.98151951,107,3,3
Lois Capps,2003-01-03,64.98015058,108,3,3
Lois Capps,2005-01-03,66.98151951,109,3,3
Lois Capps,2007-01-03,68.98015058,110,3,3
Lois Capps,2009-01-03,70.98151951,111,3,3
Lois Capps,2011-01-03,72.98015058,112,2,2
Lois Capps,2013-01-03,74.98151951,113,3,3
Lois Capps,2015-01-03,76.98015058,114,3,3
Barbara Lee,1998-04-07,51.72621492,105,1,1
Barbara Lee,1999-01-03,52.46817249,106,1,1
Barbara Lee,2001-01-03,54.46954141,107,2,2
Barbara Lee,2003-01-03,56.46817249,108,3,3
Barbara Lee,2005-01-03,58.46954141,109,3,3
Barbara Lee,2007-01-03,60.46817249,110,2,2
Barbara Lee,2009-01-03,62.46954141,111,1,1
Barbara Lee,2011-01-03,64.46817249,112,3,3
Barbara Lee,2013-01-03,66.46954141,113,2,2
Barbara Lee,2015-01-03,68.46817249,114,2,2
Barbara Lee,2017-01-03,70.46954141,115,2,2
Barbara Lee,2019-01-03,72.46817249,116,2,2
Barbara Lee,2021-01-03,74.46954141,117,#N/A,2
Bob Brady,1998-05-19,53.11430527,105,1,1
Bob Brady,1999-01-03,53.7412731,106,1,1
Bob Brady,2001-01-03,55.74264203,107,3,3
Bob Brady,2003-01-03,57.7412731,108,1,1
Bob Brady,2005-01-03,59.74264203,109,2,2
Bob Brady,2007-01-03,61.7412731,110,2,2
Bob Brady,2009-01-03,63.74264203,111,2,2
Bob Brady,2011-01-03,65.7412731,112,1,1
Bob Brady,2013-01-03,67.74264203,113,1,1
Bob Brady,2015-01-03,69.7412731,114,2,2
Bob Brady,2017-01-03,71.74264203,115,1,1
Lee Terry,1999-01-03,36.92813142,106,2,2
Lee Terry,2001-01-03,38.92950034,107,1,1
Lee Terry,2003-01-03,40.92813142,108,1,1
Lee Terry,2005-01-03,42.92950034,109,2,2
Lee Terry,2007-01-03,44.92813142,110,2,2
Lee Terry,2009-01-03,46.92950034,111,1,1
Lee Terry,2011-01-03,48.92813142,112,2,2
Lee Terry,2013-01-03,50.92950034,113,3,3
John Culberson,1999-01-03,42.36002738,106,#N/A,3
John Culberson,2001-01-03,44.3613963,107,1,1
John Culberson,2003-01-03,46.36002738,108,1,1
John Culberson,2005-01-03,48.3613963,109,2,2
John Culberson,2007-01-03,50.36002738,110,1,1
John Culberson,2009-01-03,52.3613963,111,1,1
John Culberson,2011-01-03,54.36002738,112,3,3
John Culberson,2013-01-03,56.3613963,113,2,2
John Culberson,2015-01-03,58.36002738,114,1,1
John Culberson,2017-01-03,60.3613963,115,1,1
Mike Capuano,1999-01-03,46.98425736,106,1,1
Mike Capuano,2001-01-03,48.98562628,107,2,2
Mike Capuano,2003-01-03,50.98425736,108,2,2
Mike Capuano,2005-01-03,52.98562628,109,1,1
Mike Capuano,2007-01-03,54.98425736,110,3,3
Mike Capuano,2009-01-03,56.98562628,111,1,1
Mike Capuano,2011-01-03,58.98425736,112,1,1
Mike Capuano,2013-01-03,60.98562628,113,2,2
Mike Capuano,2015-01-03,62.98425736,114,2,2
Mike Capuano,2017-01-03,64.98562628,115,2,2
Joe Crowley,1999-01-03,36.80219028,106,2,2
Joe Crowley,2001-01-03,38.80355921,107,3,3
Joe Crowley,2003-01-03,40.80219028,108,2,2
Joe Crowley,2005-01-03,42.80355921,109,2,2
Joe Crowley,2007-01-03,44.80219028,110,1,1
Joe Crowley,2009-01-03,46.80355921,111,2,2
Joe Crowley,2011-01-03,48.80219028,112,2,2
Joe Crowley,2013-01-03,50.80355921,113,1,1
Joe Crowley,2015-01-03,52.80219028,114,2,2
Joe Crowley,2017-01-03,54.80355921,115,2,2
Rush Holt Jr.,1999-01-03,50.21765914,106,2,2
Rush Holt Jr.,2001-01-03,52.21902806,107,3,3
Rush Holt Jr.,2003-01-03,54.21765914,108,3,3
Rush Holt Jr.,2005-01-03,56.21902806,109,3,3
Rush Holt Jr.,2007-01-03,58.21765914,110,3,3
Rush Holt Jr.,2009-01-03,60.21902806,111,2,2
Rush Holt Jr.,2011-01-03,62.21765914,112,3,3
Rush Holt Jr.,2013-01-03,64.21902806,113,2,2
Gary Miller,1999-01-03,50.21492129,106,1,1
Gary Miller,2001-01-03,52.21629021,107,3,3
Gary Miller,2003-01-03,54.21492129,108,2,2
Gary Miller,2005-01-03,56.21629021,109,2,2
Gary Miller,2007-01-03,58.21492129,110,3,3
Gary Miller,2009-01-03,60.21629021,111,2,2
Gary Miller,2011-01-03,62.21492129,112,3,3
Gary Miller,2013-01-03,64.21629021,113,1,1
Pat Tiberi,1999-01-03,36.20260096,106,1,1
Pat Tiberi,2001-01-03,38.20396988,107,1,1
Pat Tiberi,2003-01-03,40.20260096,108,3,3
Pat Tiberi,2005-01-03,42.20396988,109,1,1
Pat Tiberi,2007-01-03,44.20260096,110,1,1
Pat Tiberi,2009-01-03,46.20396988,111,1,1
Pat Tiberi,2011-01-03,48.20260096,112,2,2
Pat Tiberi,2013-01-03,50.20396988,113,3,3
Pat Tiberi,2015-01-03,52.20260096,114,1,1
Pat Tiberi,2017-01-03,54.20396988,115,#N/A,1
Paul Ryan,1999-01-03,28.92813142,106,1,1
Paul Ryan,2001-01-03,30.92950034,107,1,1
Paul Ryan,2003-01-03,32.92813142,108,2,2
Paul Ryan,2005-01-03,34.92950034,109,2,2
Paul Ryan,2007-01-03,36.92813142,110,1,1
Paul Ryan,2009-01-03,38.92950034,111,1,1
Paul Ryan,2011-01-03,40.92813142,112,1,1
Paul Ryan,2013-01-03,42.92950034,113,1,1
Paul Ryan,2015-01-03,44.92813142,114,3,3
Paul Ryan,2017-01-03,46.92950034,115,2,2
Greg Walden,1999-01-03,41.97946612,106,3,3
Greg Walden,2001-01-03,43.98083504,107,3,3
Greg Walden,2003-01-03,45.97946612,108,3,3
Greg Walden,2005-01-03,47.98083504,109,3,3
Greg Walden,2007-01-03,49.97946612,110,2,2
Greg Walden,2009-01-03,51.98083504,111,2,2
Greg Walden,2011-01-03,53.97946612,112,2,2
Greg Walden,2013-01-03,55.98083504,113,3,3
Greg Walden,2015-01-03,57.97946612,114,2,2
Greg Walden,2017-01-03,59.98083504,115,3,3
Greg Walden,2019-01-03,61.97946612,116,2,2
Grace Napolitano,1999-01-03,62.0807666,106,1,1
Grace Napolitano,2001-01-03,64.08213552,107,1,1
Grace Napolitano,2003-01-03,66.0807666,108,3,3
Grace Napolitano,2005-01-03,68.08213552,109,1,1
Grace Napolitano,2007-01-03,70.0807666,110,1,1
Grace Napolitano,2009-01-03,72.08213552,111,1,1
Grace Napolitano,2011-01-03,74.0807666,112,1,1
Grace Napolitano,2013-01-03,76.08213552,113,1,1
Grace Napolitano,2015-01-03,78.0807666,114,2,2
Grace Napolitano,2017-01-03,80.08213552,115,1,1
Grace Napolitano,2019-01-03,82.0807666,116,2,2
Grace Napolitano,2021-01-03,84.08213552,117,#N/A,2
Jan Schakowsky,1999-01-03,54.60643395,106,2,2
Jan Schakowsky,2001-01-03,56.60780288,107,2,2
Jan Schakowsky,2003-01-03,58.60643395,108,2,2
Jan Schakowsky,2005-01-03,60.60780288,109,1,1
Jan Schakowsky,2007-01-03,62.60643395,110,3,3
Jan Schakowsky,2009-01-03,64.60780288,111,1,1
Jan Schakowsky,2011-01-03,66.60643395,112,2,2
Jan Schakowsky,2013-01-03,68.60780288,113,2,2
Jan Schakowsky,2015-01-03,70.60643395,114,2,2
Jan Schakowsky,2017-01-03,72.60780288,115,2,2
Jan Schakowsky,2019-01-03,74.60643395,116,2,2
Jan Schakowsky,2021-01-03,76.60780288,117,#N/A,2
John B. Larson,1999-01-03,50.45037645,106,3,3
John B. Larson,2001-01-03,52.45174538,107,2,2
John B. Larson,2003-01-03,54.45037645,108,3,3
John B. Larson,2005-01-03,56.45174538,109,2,2
John B. Larson,2007-01-03,58.45037645,110,2,2
John B. Larson,2009-01-03,60.45174538,111,2,2
John B. Larson,2011-01-03,62.45037645,112,2,2
John B. Larson,2013-01-03,64.45174538,113,2,2
John B. Larson,2015-01-03,66.45037645,114,2,2
John B. Larson,2017-01-03,68.45174538,115,3,3
John B. Larson,2019-01-03,70.45037645,116,1,1
John B. Larson,2021-01-03,72.45174538,117,#N/A,1
Mike Simpson,1999-01-03,48.32032854,106,2,2
Mike Simpson,2001-01-03,50.32169747,107,3,3
Mike Simpson,2003-01-03,52.32032854,108,2,2
Mike Simpson,2005-01-03,54.32169747,109,2,2
Mike Simpson,2007-01-03,56.32032854,110,3,3
Mike Simpson,2009-01-03,58.32169747,111,2,2
Mike Simpson,2011-01-03,60.32032854,112,2,2
Mike Simpson,2013-01-03,62.32169747,113,3,3
Mike Simpson,2015-01-03,64.32032854,114,3,3
Mike Simpson,2017-01-03,66.32169747,115,2,2
Mike Simpson,2019-01-03,68.32032854,116,1,1
Mike Simpson,2021-01-03,70.32169747,117,#N/A,1
Mike Thompson,1999-01-03,47.94250513,106,3,3
Mike Thompson,2001-01-03,49.94387406,107,3,3
Mike Thompson,2003-01-03,51.94250513,108,3,3
Mike Thompson,2005-01-03,53.94387406,109,3,3
Mike Thompson,2007-01-03,55.94250513,110,3,3
Mike Thompson,2009-01-03,57.94387406,111,2,2
Mike Thompson,2011-01-03,59.94250513,112,2,2
Mike Thompson,2013-01-03,61.94387406,113,2,2
Mike Thompson,2015-01-03,63.94250513,114,1,1
Mike Thompson,2017-01-03,65.94387406,115,2,2
Mike Thompson,2019-01-03,67.94250513,116,3,3
Mike Thompson,2021-01-03,69.94387406,117,#N/A,3
Mike Honda,2001-01-03,59.52087611,107,2,2
Mike Honda,2003-01-03,61.51950719,108,2,2
Mike Honda,2005-01-03,63.52087611,109,2,2
Mike Honda,2007-01-03,65.51950719,110,1,1
Mike Honda,2009-01-03,67.52087611,111,1,1
Mike Honda,2011-01-03,69.51950719,112,2,2
Mike Honda,2013-01-03,71.52087611,113,2,2
Mike Honda,2015-01-03,73.51950719,114,2,2
Eric Cantor,2001-01-03,37.5797399,107,2,2
Eric Cantor,2003-01-03,39.57837098,108,2,2
Eric Cantor,2005-01-03,41.5797399,109,2,2
Eric Cantor,2007-01-03,43.57837098,110,1,1
Eric Cantor,2009-01-03,45.5797399,111,1,1
Eric Cantor,2011-01-03,47.57837098,112,3,3
Eric Cantor,2013-01-03,49.5797399,113,1,1
Lacy Clay,2001-01-03,44.43805613,107,2,2
Lacy Clay,2003-01-03,46.4366872,108,3,3
Lacy Clay,2005-01-03,48.43805613,109,3,3
Lacy Clay,2007-01-03,50.4366872,110,3,3
Lacy Clay,2009-01-03,52.43805613,111,3,3
Lacy Clay,2011-01-03,54.4366872,112,2,2
Lacy Clay,2013-01-03,56.43805613,113,2,2
Lacy Clay,2015-01-03,58.4366872,114,3,3
Lacy Clay,2017-01-03,60.43805613,115,3,3
Lacy Clay,2019-01-03,62.4366872,116,2,2
Shelley Moore Capito,2001-01-03,47.10472279,107,1,1
Shelley Moore Capito,2003-01-03,49.10335387,108,2,2
Shelley Moore Capito,2005-01-03,51.10472279,109,1,1
Shelley Moore Capito,2007-01-03,53.10335387,110,2,2
Shelley Moore Capito,2009-01-03,55.10472279,111,2,2
Shelley Moore Capito,2011-01-03,57.10335387,112,2,2
Shelley Moore Capito,2013-01-03,59.10472279,113,2,2
Jim Matheson,2001-01-03,56.3394935,107,3,3
Jim Matheson,2003-01-03,58.33812457,108,2,2
Jim Matheson,2005-01-03,60.3394935,109,2,2
Jim Matheson,2007-01-03,62.33812457,110,3,3
Jim Matheson,2009-01-03,64.3394935,111,3,3
Jim Matheson,2011-01-03,66.33812457,112,3,3
Jim Matheson,2013-01-03,68.3394935,113,2,2
Ander Crenshaw,2001-01-03,56.3394935,107,2,2
Ander Crenshaw,2003-01-03,58.33812457,108,2,2
Ander Crenshaw,2005-01-03,60.3394935,109,1,1
Ander Crenshaw,2007-01-03,62.33812457,110,1,1
Ander Crenshaw,2009-01-03,64.3394935,111,1,1
Ander Crenshaw,2011-01-03,66.33812457,112,2,2
Ander Crenshaw,2013-01-03,68.3394935,113,2,2
Ander Crenshaw,2015-01-03,70.33812457,114,1,1
Steve Israel,2001-01-03,42.5982204,107,3,3
Steve Israel,2003-01-03,44.59685147,108,3,3
Steve Israel,2005-01-03,46.5982204,109,2,2
Steve Israel,2007-01-03,48.59685147,110,2,2
Steve Israel,2009-01-03,50.5982204,111,2,2
Steve Israel,2011-01-03,52.59685147,112,3,3
Steve Israel,2013-01-03,54.5982204,113,2,2
Steve Israel,2015-01-03,56.59685147,114,2,2
Susan Davis,2001-01-03,56.72553046,107,3,3
Susan Davis,2003-01-03,58.72416153,108,3,3
Susan Davis,2005-01-03,60.72553046,109,2,2
Susan Davis,2007-01-03,62.72416153,110,3,3
Susan Davis,2009-01-03,64.72553046,111,2,2
Susan Davis,2011-01-03,66.72416153,112,2,2
Susan Davis,2013-01-03,68.72553046,113,2,2
Susan Davis,2015-01-03,70.72416153,114,2,2
Susan Davis,2017-01-03,72.72553046,115,1,1
Susan Davis,2019-01-03,74.72416153,116,1,1
James Langevin,2001-01-03,36.7008898,107,3,3
James Langevin,2003-01-03,38.69952088,108,3,3
James Langevin,2005-01-03,40.7008898,109,3,3
James Langevin,2007-01-03,42.69952088,110,2,2
James Langevin,2009-01-03,44.7008898,111,1,1
James Langevin,2011-01-03,46.69952088,112,2,2
James Langevin,2013-01-03,48.7008898,113,2,2
James Langevin,2015-01-03,50.69952088,114,3,3
James Langevin,2017-01-03,52.7008898,115,2,2
James Langevin,2019-01-03,54.69952088,116,3,3
James Langevin,2021-01-03,56.7008898,117,#N/A,3
Darrell Issa,2001-01-03,47.17316906,107,2,2
Darrell Issa,2003-01-03,49.17180014,108,2,2
Darrell Issa,2005-01-03,51.17316906,109,3,3
Darrell Issa,2007-01-03,53.17180014,110,3,3
Darrell Issa,2009-01-03,55.17316906,111,3,3
Darrell Issa,2011-01-03,57.17180014,112,2,2
Darrell Issa,2013-01-03,59.17316906,113,3,3
Darrell Issa,2015-01-03,61.17180014,114,2,2
Darrell Issa,2017-01-03,63.17316906,115,3,3
Darrell Issa,2019-01-03,65.17180014,116,#N/A,3
Darrell Issa,2021-01-03,67.17316906,117,#N/A,2
Betty McCollum,2001-01-03,46.48049281,107,2,2
Betty McCollum,2003-01-03,48.47912389,108,2,2
Betty McCollum,2005-01-03,50.48049281,109,3,3
Betty McCollum,2007-01-03,52.47912389,110,1,1
Betty McCollum,2009-01-03,54.48049281,111,1,1
Betty McCollum,2011-01-03,56.47912389,112,1,1
Betty McCollum,2013-01-03,58.48049281,113,1,1
Betty McCollum,2015-01-03,60.47912389,114,1,1
Betty McCollum,2017-01-03,62.48049281,115,1,1
Betty McCollum,2019-01-03,64.47912389,116,2,2
Betty McCollum,2021-01-03,66.48049281,117,#N/A,2
Adam Schiff,2001-01-03,40.5338809,107,3,3
Adam Schiff,2003-01-03,42.53251198,108,3,3
Adam Schiff,2005-01-03,44.5338809,109,2,2
Adam Schiff,2007-01-03,46.53251198,110,2,2
Adam Schiff,2009-01-03,48.5338809,111,3,3
Adam Schiff,2011-01-03,50.53251198,112,3,3
Adam Schiff,2013-01-03,52.5338809,113,1,1
Adam Schiff,2015-01-03,54.53251198,114,1,1
Adam Schiff,2017-01-03,56.5338809,115,2,2
Adam Schiff,2019-01-03,58.53251198,116,1,1
Adam Schiff,2021-01-03,60.5338809,117,#N/A,1
Sam Graves,2001-01-03,37.15811088,107,1,1
Sam Graves,2003-01-03,39.15674196,108,2,2
Sam Graves,2005-01-03,41.15811088,109,1,1
Sam Graves,2007-01-03,43.15674196,110,2,2
Sam Graves,2009-01-03,45.15811088,111,2,2
Sam Graves,2011-01-03,47.15674196,112,2,2
Sam Graves,2013-01-03,49.15811088,113,1,1
Sam Graves,2015-01-03,51.15674196,114,1,1
Sam Graves,2017-01-03,53.15811088,115,1,1
Sam Graves,2019-01-03,55.15674196,116,2,2
Sam Graves,2021-01-03,57.15811088,117,#N/A,2
Rick Larsen,2001-01-03,35.55373032,107,3,3
Rick Larsen,2003-01-03,37.5523614,108,2,2
Rick Larsen,2005-01-03,39.55373032,109,1,1
Rick Larsen,2007-01-03,41.5523614,110,2,2
Rick Larsen,2009-01-03,43.55373032,111,3,3
Rick Larsen,2011-01-03,45.5523614,112,3,3
Rick Larsen,2013-01-03,47.55373032,113,1,1
Rick Larsen,2015-01-03,49.5523614,114,2,2
Rick Larsen,2017-01-03,51.55373032,115,1,1
Rick Larsen,2019-01-03,53.5523614,116,1,1
Rick Larsen,2021-01-03,55.55373032,117,#N/A,1
Marsha Blackburn,2001-05-15,48.93908282,107,#N/A,1
Marsha Blackburn,2003-01-03,50.57631759,108,1,1
Marsha Blackburn,2005-01-03,52.57768652,109,3,3
Marsha Blackburn,2007-01-03,54.57631759,110,2,2
Marsha Blackburn,2009-01-03,56.57768652,111,2,2
Marsha Blackburn,2011-01-03,58.57631759,112,1,1
Marsha Blackburn,2013-01-03,60.57768652,113,2,2
Marsha Blackburn,2015-01-03,62.57631759,114,2,2
Marsha Blackburn,2017-01-03,64.57768652,115,2,2
Charlie Dent,2001-05-15,40.97467488,107,1,1
Charlie Dent,2003-01-03,42.61190965,108,1,1
Charlie Dent,2005-01-03,44.61327858,109,1,1
Charlie Dent,2007-01-03,46.61190965,110,3,3
Charlie Dent,2009-01-03,48.61327858,111,3,3
Charlie Dent,2011-01-03,50.61190965,112,3,3
Charlie Dent,2013-01-03,52.61327858,113,1,1
Charlie Dent,2015-01-03,54.61190965,114,2,2
Charlie Dent,2017-01-03,56.61327858,115,1,1
Ted Poe,2001-05-15,52.67624914,107,2,2
Ted Poe,2003-01-03,54.31348392,108,2,2
Ted Poe,2005-01-03,56.31485284,109,2,2
Ted Poe,2007-01-03,58.31348392,110,3,3
Ted Poe,2009-01-03,60.31485284,111,3,3
Ted Poe,2011-01-03,62.31348392,112,3,3
Ted Poe,2013-01-03,64.31485284,113,2,2
Ted Poe,2015-01-03,66.31348392,114,3,3
Ted Poe,2017-01-03,68.31485284,115,3,3
Dave Reichert,2001-05-15,50.71047228,107,2,2
Dave Reichert,2003-01-03,52.34770705,108,2,2
Dave Reichert,2005-01-03,54.34907598,109,2,2
Dave Reichert,2007-01-03,56.34770705,110,3,3
Dave Reichert,2009-01-03,58.34907598,111,3,3
Dave Reichert,2011-01-03,60.34770705,112,2,2
Dave Reichert,2013-01-03,62.34907598,113,3,3
Dave Reichert,2015-01-03,64.34770705,114,3,3
Dave Reichert,2017-01-03,66.34907598,115,2,2
Jeb Hensarling,2001-05-15,43.96167009,107,1,1
Jeb Hensarling,2003-01-03,45.59890486,108,1,1
Jeb Hensarling,2005-01-03,47.60027379,109,2,2
Jeb Hensarling,2007-01-03,49.59890486,110,2,2
Jeb Hensarling,2009-01-03,51.60027379,111,1,1
Jeb Hensarling,2011-01-03,53.59890486,112,3,3
Jeb Hensarling,2013-01-03,55.60027379,113,1,1
Jeb Hensarling,2015-01-03,57.59890486,114,1,1
Jeb Hensarling,2017-01-03,59.60027379,115,1,1
Bill Shuster,2001-05-15,40.34223135,107,2,2
Bill Shuster,2003-01-03,41.97946612,108,1,1
Bill Shuster,2005-01-03,43.98083504,109,2,2
Bill Shuster,2007-01-03,45.97946612,110,1,1
Bill Shuster,2009-01-03,47.98083504,111,1,1
Bill Shuster,2011-01-03,49.97946612,112,2,2
Bill Shuster,2013-01-03,51.98083504,113,2,2
Bill Shuster,2015-01-03,53.97946612,114,3,3
Bill Shuster,2017-01-03,55.98083504,115,2,2
Tom Price,2001-05-15,46.60095825,107,1,1
Tom Price,2003-01-03,48.23819302,108,1,1
Tom Price,2005-01-03,50.23956194,109,1,1
Tom Price,2007-01-03,52.23819302,110,2,2
Tom Price,2009-01-03,54.23956194,111,2,2
Tom Price,2011-01-03,56.23819302,112,2,2
Tom Price,2013-01-03,58.23956194,113,2,2
Tom Price,2015-01-03,60.23819302,114,1,1
Tom Price,2017-01-03,62.23956194,115,1,1
Tim Murphy,2001-05-15,48.67351129,107,1,1
Tim Murphy,2003-01-03,50.31074606,108,1,1
Tim Murphy,2005-01-03,52.31211499,109,2,2
Tim Murphy,2007-01-03,54.31074606,110,2,2
Tim Murphy,2009-01-03,56.31211499,111,3,3
Tim Murphy,2011-01-03,58.31074606,112,2,2
Tim Murphy,2013-01-03,60.31211499,113,1,1
Tim Murphy,2015-01-03,62.31074606,114,1,1
Tim Murphy,2017-01-03,64.31211499,115,1,1
Trent Franks,2001-05-15,43.90417522,107,1,1
Trent Franks,2003-01-03,45.54140999,108,1,1
Trent Franks,2005-01-03,47.54277892,109,1,1
Trent Franks,2007-01-03,49.54140999,110,1,1
Trent Franks,2009-01-03,51.54277892,111,2,2
Trent Franks,2011-01-03,53.54140999,112,2,2
Trent Franks,2013-01-03,55.54277892,113,2,2
Trent Franks,2015-01-03,57.54140999,114,2,2
Trent Franks,2017-01-03,59.54277892,115,1,1
Randy Forbes,2001-06-19,49.33607118,107,3,3
Randy Forbes,2003-01-03,50.87748118,108,2,2
Randy Forbes,2005-01-03,52.8788501,109,2,2
Randy Forbes,2007-01-03,54.87748118,110,1,1
Randy Forbes,2009-01-03,56.8788501,111,2,2
Randy Forbes,2011-01-03,58.87748118,112,1,1
Randy Forbes,2013-01-03,60.8788501,113,1,1
Randy Forbes,2015-01-03,62.87748118,114,1,1
Jeff Miller,2001-10-16,42.30527036,107,1,1
Jeff Miller,2003-01-03,43.52087611,108,1,1
Jeff Miller,2005-01-03,45.52224504,109,3,3
Jeff Miller,2007-01-03,47.52087611,110,3,3
Jeff Miller,2009-01-03,49.52224504,111,2,2
Jeff Miller,2011-01-03,51.52087611,112,2,2
Jeff Miller,2013-01-03,53.52224504,113,3,3
Jeff Miller,2015-01-03,55.52087611,114,3,3
Stephen F. Lynch,2001-10-16,46.54620123,107,2,2
Stephen F. Lynch,2003-01-03,47.76180698,108,3,3
Stephen F. Lynch,2005-01-03,49.76317591,109,2,2
Stephen F. Lynch,2007-01-03,51.76180698,110,2,2
Stephen F. Lynch,2009-01-03,53.76317591,111,2,2
Stephen F. Lynch,2011-01-03,55.76180698,112,1,1
Stephen F. Lynch,2013-01-03,57.76317591,113,2,2
Stephen F. Lynch,2015-01-03,59.76180698,114,3,3
Stephen F. Lynch,2017-01-03,61.76317591,115,3,3
Stephen F. Lynch,2019-01-03,63.76180698,116,2,2
Stephen F. Lynch,2021-01-03,65.76317591,117,#N/A,2
Joe Wilson,2001-12-18,54.38466804,107,1,1
Joe Wilson,2003-01-03,55.42778919,108,2,2
Joe Wilson,2005-01-03,57.42915811,109,2,2
Joe Wilson,2007-01-03,59.42778919,110,2,2
Joe Wilson,2009-01-03,61.42915811,111,2,2
Joe Wilson,2011-01-03,63.42778919,112,1,1
Joe Wilson,2013-01-03,65.42915811,113,1,1
Joe Wilson,2015-01-03,67.42778919,114,1,1
Joe Wilson,2017-01-03,69.42915811,115,2,2
Joe Wilson,2019-01-03,71.42778919,116,2,2
Joe Wilson,2021-01-03,73.42915811,117,#N/A,2
Rodney Alexander,2003-01-03,56.07939767,108,1,1
Rodney Alexander,2005-01-03,58.0807666,109,1,1
Rodney Alexander,2007-01-03,60.07939767,110,2,2
Rodney Alexander,2009-01-03,62.0807666,111,3,3
Rodney Alexander,2011-01-03,64.07939767,112,1,1
Rodney Alexander,2013-01-03,66.0807666,113,1,1
Tim Bishop,2003-01-03,52.59137577,108,3,3
Tim Bishop,2005-01-03,54.5927447,109,3,3
Tim Bishop,2007-01-03,56.59137577,110,2,2
Tim Bishop,2009-01-03,58.5927447,111,2,2
Tim Bishop,2011-01-03,60.59137577,112,2,2
Tim Bishop,2013-01-03,62.5927447,113,2,2
Scott Garrett,2003-01-03,43.4880219,108,2,2
Scott Garrett,2005-01-03,45.48939083,109,2,2
Scott Garrett,2007-01-03,47.4880219,110,3,3
Scott Garrett,2009-01-03,49.48939083,111,3,3
Scott Garrett,2011-01-03,51.4880219,112,3,3
Scott Garrett,2013-01-03,53.48939083,113,3,3
Scott Garrett,2015-01-03,55.4880219,114,2,2
Steve King,2003-01-03,53.60164271,108,1,1
Steve King,2005-01-03,55.60301164,109,1,1
Steve King,2007-01-03,57.60164271,110,2,2
Steve King,2009-01-03,59.60301164,111,1,1
Steve King,2011-01-03,61.60164271,112,1,1
Steve King,2013-01-03,63.60301164,113,1,1
Steve King,2015-01-03,65.60164271,114,1,1
Steve King,2017-01-03,67.60301164,115,2,2
Steve King,2019-01-03,69.60164271,116,2,2
Phil Gingrey,2003-01-03,60.48459959,108,3,3
